Actor,Filename,BaseAttackPower,BaseAttackPowerMeleeWeapon,BaseAttackPowerRangedWeapon,DamageMultiplier,DamageType,AttackIdentifier,AttackIdentifierHash,AttackType,DamageAttributres,DamageElements,DamageIntensity,AtSensors,KnockbackIntensity,Impulse,AvoidJustParam,ForceOverwriteAffiliation,IsIncrementAttackFilterID,WeaponDynamicEquipmentSlot,Option,Actor's Name
Enemy_Mogurudo_Middle,Enemy_Mogurudo_Middle.game__gamebalance__AttackParam,42,0,0,1,Body,,0,GiarLapseAttack,['ZonauGearLapse'],[],Weak,['GearLapse'],Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 4.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Obsidian Frox
Enemy_Mogurudo_Middle,Enemy_Mogurudo_Middle.game__gamebalance__AttackParam,42,0,0,1,Body,,0,HornStrong,['SmashReactionRequiredAttack'],[],Smash,"['Horn', 'Body', 'Punch_R', 'Punch_L', 'ArmPit_L', 'Elbow_L', 'ArmPit_R', 'Elbow_R', 'Foot_L', 'Elbow_Upper_L', 'Punch_Upper_L', 'Foot_R', 'Elbow_Upper_R', 'Punch_Upper_R', 'Tail']",Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 4.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Obsidian Frox
Enemy_Mogurudo_Middle,Enemy_Mogurudo_Middle.game__gamebalance__AttackParam,42,0,0,1,Body,,0,Horn,['SmashReactionRequiredAttack'],[],Weak,['Tongue'],Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 4.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Obsidian Frox
Enemy_Mogurudo_Middle,Enemy_Mogurudo_Middle.game__gamebalance__AttackParam,42,0,0,1,Body,捕食吐き出し攻撃,2424241297,LariatAttack,['SmashReactionRequiredAttack'],[],Smash,"['Head', 'Body', 'Punch_R', 'Punch_L', 'ArmPit_L', 'Elbow_L', 'ArmPit_R', 'Elbow_R', 'Foot_L', 'Elbow_Upper_L', 'Punch_Upper_L', 'Foot_R', 'Elbow_Upper_R', 'Punch_Upper_R', 'Tail', 'Kick']",Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 4.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Obsidian Frox
Enemy_Mogurudo_Middle,Enemy_Mogurudo_Middle.game__gamebalance__AttackParam,42,0,0,1,Body,,0,OneHandWeaponBasic,['SmashReactionRequiredAttack'],[],Smash,['Head'],Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 4.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Obsidian Frox
Enemy_Mogurudo_Senior,Enemy_Mogurudo_Senior.game__gamebalance__AttackParam,58,0,0,1,Body,,0,Punch,['SmashReactionRequiredAttack'],[],Smash,['Punch_R'],Normal,100,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 4.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Blue-White Frox
Enemy_Mogurudo_Senior,Enemy_Mogurudo_Senior.game__gamebalance__AttackParam,58,0,0,1,Body,,0,SubPunch,['SmashReactionRequiredAttack'],[],Smash,['Punch_L'],Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 4.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Blue-White Frox
Enemy_Mogurudo_Senior,Enemy_Mogurudo_Senior.game__gamebalance__AttackParam,58,0,0,0,Body,,0,Liftable,['SmashReactionRequiredAttack'],[],Smash,"['Head', 'Body', 'Punch_R', 'Punch_L', 'ArmPit_L', 'Elbow_L', 'ArmPit_R', 'Elbow_R', 'Foot_L', 'Elbow_Upper_L', 'Punch_Upper_L', 'Foot_R', 'Elbow_Upper_R', 'Punch_Upper_R', 'Tail']",Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 4.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Blue-White Frox
Enemy_Mogurudo_Senior,Enemy_Mogurudo_Senior.game__gamebalance__AttackParam,58,0,0,1,Body,,0,Default,['SmashReactionRequiredAttack'],[],Smash,"['Head', 'Body']",Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 4.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Blue-White Frox
Enemy_Mogurudo_Senior,Enemy_Mogurudo_Senior.game__gamebalance__AttackParam,58,0,0,1,Body,,0,ChargeAttack,['SmashReactionRequiredAttack'],[],Smash,"['Head', 'Body', 'Punch_R', 'Punch_L', 'ArmPit_L', 'Elbow_L', 'ArmPit_R', 'Elbow_R', 'Foot_L', 'Elbow_Upper_L', 'Punch_Upper_L', 'Foot_R', 'Elbow_Upper_R', 'Punch_Upper_R', 'Tail']",Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 4.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Blue-White Frox
Enemy_Mogurudo_Senior,Enemy_Mogurudo_Senior.game__gamebalance__AttackParam,58,0,0,0,Body,捕食吐き出し攻撃,2424241297,Kick,['SmashReactionRequiredAttack'],[],Smash,['Kick'],Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 0.0, 'MinDistance': 0.0, 'SectorAngle': 0.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Blue-White Frox
Enemy_Mogurudo_Senior,Enemy_Mogurudo_Senior.game__gamebalance__AttackParam,58,0,0,1,Body,,0,Tongue,"['GuardPierceAll', 'Eat']",[],Smash,['Tongue'],Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 4.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Blue-White Frox
Enemy_Mogurudo_Senior,Enemy_Mogurudo_Senior.game__gamebalance__AttackParam,58,0,0,1,Body,,0,GiarLapseAttack,['ZonauGearLapse'],[],Weak,['GearLapse'],Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 4.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Blue-White Frox
Enemy_Mogurudo_Senior,Enemy_Mogurudo_Senior.game__gamebalance__AttackParam,58,0,0,1,Body,,0,HornStrong,['SmashReactionRequiredAttack'],[],Smash,"['Horn', 'Body', 'Punch_R', 'Punch_L', 'ArmPit_L', 'Elbow_L', 'ArmPit_R', 'Elbow_R', 'Foot_L', 'Elbow_Upper_L', 'Punch_Upper_L', 'Foot_R', 'Elbow_Upper_R', 'Punch_Upper_R', 'Tail']",Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 4.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Blue-White Frox
Enemy_Mogurudo_Senior,Enemy_Mogurudo_Senior.game__gamebalance__AttackParam,58,0,0,1,Body,,0,Horn,['SmashReactionRequiredAttack'],[],Weak,['Tongue'],Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 4.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Blue-White Frox
Enemy_Mogurudo_Senior,Enemy_Mogurudo_Senior.game__gamebalance__AttackParam,58,0,0,1,Body,捕食吐き出し攻撃,2424241297,LariatAttack,['SmashReactionRequiredAttack'],[],Smash,"['Head', 'Body', 'Punch_R', 'Punch_L', 'ArmPit_L', 'Elbow_L', 'ArmPit_R', 'Elbow_R', 'Foot_L', 'Elbow_Upper_L', 'Punch_Upper_L', 'Foot_R', 'Elbow_Upper_R', 'Punch_Upper_R', 'Tail', 'Kick']",Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 4.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Blue-White Frox
Enemy_Mogurudo_Senior,Enemy_Mogurudo_Senior.game__gamebalance__AttackParam,58,0,0,1,Body,,0,OneHandWeaponBasic,['SmashReactionRequiredAttack'],[],Smash,['Head'],Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 4.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Blue-White Frox
Enemy_Moriblin_Bone_Junior,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,1,Body,,0,Punch,[],[],Weak,['Punch_R'],Normal,100,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 7.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
Enemy_Moriblin_Bone_Junior,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,1,Body,,0,Kick,[],[],Strong,['Kick'],Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 7.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
Enemy_Moriblin_Bone_Junior,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,1,SmallWeapon,,0,OneHandWeaponBasic,[],[],Moderate,['Weapon'],Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 7.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
Enemy_Moriblin_Bone_Junior,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,1,LargeWeapon,,0,TwoHandWeaponBasic,[],[],Strong,"['Weapon', 'Elbow_R']",Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 7.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
Enemy_Moriblin_Bone_Junior,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,1,ThrustWeapon,,0,ThrustWeaponBasic,[],[],Weak,['Weapon'],Normal,1000,"{'AvoidJustShape': 'Cylinder', 'CapsuleRadius': 3.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 6.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
Enemy_Moriblin_Bone_Junior,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,1,ThrustWeapon,,0,ThrustWeaponSpinAttack,[],[],Strong,['Weapon'],Normal,500,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 7.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
Enemy_Moriblin_Bone_Junior,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,1,ThrustWeapon,,0,ThrustWeaponDashAttack,[],[],Weak,['Weapon'],Normal,1000,"{'AvoidJustShape': 'Cylinder', 'CapsuleRadius': 3.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 6.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
Enemy_Moriblin_Bone_Junior,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,2,Body,,0,Horn,"['Blunt', 'ShatterLv1', 'GuardBreakStrong']",[],Strong,['Horn'],Normal,100,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 5.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
Enemy_Moriblin_Bone_Junior_AllDay,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,1,Body,,0,Punch,[],[],Weak,['Punch_R'],Normal,100,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 7.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
Enemy_Moriblin_Bone_Junior_AllDay,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,1,Body,,0,Kick,[],[],Strong,['Kick'],Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 7.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
Enemy_Moriblin_Bone_Junior_AllDay,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,1,SmallWeapon,,0,OneHandWeaponBasic,[],[],Moderate,['Weapon'],Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 7.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
Enemy_Moriblin_Bone_Junior_AllDay,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,1,LargeWeapon,,0,TwoHandWeaponBasic,[],[],Strong,"['Weapon', 'Elbow_R']",Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 7.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
Enemy_Moriblin_Bone_Junior_AllDay,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,1,ThrustWeapon,,0,ThrustWeaponBasic,[],[],Weak,['Weapon'],Normal,1000,"{'AvoidJustShape': 'Cylinder', 'CapsuleRadius': 3.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 6.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
Enemy_Moriblin_Bone_Junior_AllDay,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,1,ThrustWeapon,,0,ThrustWeaponSpinAttack,[],[],Strong,['Weapon'],Normal,500,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 7.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
Enemy_Moriblin_Bone_Junior_AllDay,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,1,ThrustWeapon,,0,ThrustWeaponDashAttack,[],[],Weak,['Weapon'],Normal,1000,"{'AvoidJustShape': 'Cylinder', 'CapsuleRadius': 3.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 6.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
Enemy_Moriblin_Bone_Junior_AllDay,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,2,Body,,0,Horn,"['Blunt', 'ShatterLv1', 'GuardBreakStrong']",[],Strong,['Horn'],Normal,100,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 5.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
Enemy_Moriblin_Bone_Junior_AllDay_AlwaysRespawn,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,1,Body,,0,Punch,[],[],Weak,['Punch_R'],Normal,100,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 7.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
Enemy_Moriblin_Bone_Junior_AllDay_AlwaysRespawn,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,1,Body,,0,Kick,[],[],Strong,['Kick'],Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 7.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
Enemy_Moriblin_Bone_Junior_AllDay_AlwaysRespawn,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,1,SmallWeapon,,0,OneHandWeaponBasic,[],[],Moderate,['Weapon'],Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 7.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
Enemy_Moriblin_Bone_Junior_AllDay_AlwaysRespawn,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,1,LargeWeapon,,0,TwoHandWeaponBasic,[],[],Strong,"['Weapon', 'Elbow_R']",Normal,1000,"{'AvoidJustShape': 'Sector', 'CapsuleRadius': 2.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 7.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
Enemy_Moriblin_Bone_Junior_AllDay_AlwaysRespawn,Moriblin_Blue.game__gamebalance__AttackParam,5,5,5,1,ThrustWeapon,,0,ThrustWeaponBasic,[],[],Weak,['Weapon'],Normal,1000,"{'AvoidJustShape': 'Cylinder', 'CapsuleRadius': 3.0, 'IsHeightCheck': False, 'IsTrackBone': False, 'IsTrackPosition': True, 'IsTrackRotation': True, 'MaxDistance': 6.0, 'MinDistance': 0.0, 'SectorAngle': 45.0, 'SectorAngleOffset': 0.0, 'TrackBoneName': '', 'TrackOffset': {'X': 0.0, 'Y': 0.0, 'Z': 0.0}, 'WeaponRangeRate': 1.0}",None,FALSE,Weapon,[],Stalmoblin
